zip,Y,X,STATE_ZIP,REGION_ZIP,
82718,44.266688,-105.525118,WY,West,
82720,44.694848,-104.748765,WY,West,
82721,44.33232,-104.85631,WY,West,
82723,43.986823,-104.417332,WY,West,
82725,44.899551,-105.67044,WY,West,
82727,44.2481,-105.25265,WY,West,
82729,44.400249,-104.372054,WY,West,
82730,44.076742,-104.695617,WY,West,
82731,44.68943,-105.328805,WY,West,
82732,43.737964,-105.442629,WY,West,
82801,44.786539,-106.96808,WY,West,
82831,44.705531,-106.101313,WY,West,
82832,44.645411,-106.798869,WY,West,
82833,44.666155,-107.005303,WY,West,
82834,44.343046,-106.711767,WY,West,
82835,44.672925,-106.421526,WY,West,
82836,44.878388,-107.258812,WY,West,
82837,44.748625,-106.215831,WY,West,
82838,44.969359,-107.316636,WY,West,
82839,44.903574,-107.143746,WY,West,
82840,44.34404,-106.620111,WY,West,
82842,44.578395,-106.899253,WY,West,
82844,44.704782,-107.303285,WY,West,
82845,44.806855,-106.773099,WY,West,
82901,41.59755,-109.234183,WY,West,
82902,41.589546,-109.202827,WY,West,
82922,43.160717,-110.344275,WY,West,
82923,42.730018,-109.684887,WY,West,
82925,43.112794,-109.988839,WY,West,
82929,41.542836,-109.857942,WY,West,
82930,41.249255,-110.959297,WY,West,
82931,41.288857,-110.966642,WY,West,
82932,42.10737,-109.449585,WY,West,
82933,41.299522,-110.39008,WY,West,
82934,41.595416,-109.965628,WY,West,
82935,41.512073,-109.465736,WY,West,
82936,41.02828,-110.137088,WY,West,
82937,41.317669,-110.299141,WY,West,
82938,41.21939,-109.796267,WY,West,
82939,41.217362,-110.368583,WY,West,
82941,42.866522,-109.870027,WY,West,
82942,41.680884,-108.784929,WY,West,
82943,41.668898,-109.193833,WY,West,
82944,41.088076,-110.560957,WY,West,
82945,41.765269,-108.966414,WY,West,
83001,43.472028,-110.76616,WY,West,
83002,43.472865,-110.763529,WY,West,
83011,43.605445,-110.329035,WY,West,
83012,43.602951,-110.740568,WY,West,
83013,43.940831,-110.310607,WY,West,
83014,43.476928,-110.856179,WY,West,
83025,43.552075,-110.823333,WY,West,
83101,41.796146,-110.53994,WY,West,
83110,42.720239,-110.943627,WY,West,
83111,42.791902,-110.962688,WY,West,
83112,42.959734,-110.943202,WY,West,
83113,42.598368,-110.086321,WY,West,
83114,42.294901,-111.093695,WY,West,
83115,42.89468,-110.178746,WY,West,
83116,41.778944,-110.537592,WY,West,
83118,43.052486,-111.00986,WY,West,
83119,42.680197,-111.001229,WY,West,
83120,43.044737,-111.029966,WY,West,
83121,41.812622,-110.536977,WY,West,
83122,42.800116,-110.939832,WY,West,
83123,42.257113,-110.205952,WY,West,
83124,41.769911,-110.321322,WY,West,
83126,42.609653,-110.908814,WY,West,
83127,42.97289,-110.971354,WY,West,
83128,43.121071,-111.022495,WY,West,
83201,42.882088,-112.423285,ID,West,
83202,42.926641,-112.477982,ID,West,
83203,42.990305,-112.424758,ID,West,
83204,42.838617,-112.426137,ID,West,
83205,42.843492,-112.466169,ID,West,
83206,42.86382,-112.453085,ID,West,
83209,42.87564,-112.47088,ID,West,
83210,42.950677,-112.839303,ID,West,
83211,42.776067,-112.886834,ID,West,
83212,42.550969,-112.520939,ID,West,
83213,43.636568,-113.293312,ID,West,
83214,42.554001,-112.229068,ID,West,
83215,43.444204,-112.811672,ID,West,
83217,42.742325,-111.887397,ID,West,
83218,43.313907,-112.164559,ID,West,
83220,42.39738,-111.379145,ID,West,
83221,43.203445,-112.361992,ID,West,
83223,42.187392,-111.401138,ID,West,
83226,44.502833,-114.224223,ID,West,
83227,44.298351,-114.40918,ID,West,
83228,42.23215,-112.012326,ID,West,
83229,45.111576,-114.436081,ID,West,
83230,42.735665,-111.512485,ID,West,
83232,42.125313,-112.013069,ID,West,
83233,42.229841,-111.280722,ID,West,
83234,42.45189,-112.157149,ID,West,
83235,44.851277,-114.092051,ID,West,
83236,43.28666,-112.129557,ID,West,
83237,42.027323,-111.796522,ID,West,
83238,42.319818,-111.061024,ID,West,
83239,42.471629,-111.396953,ID,West,
83241,42.526431,-111.759461,ID,West,
83243,42.26795,-112.616196,ID,West,
83244,43.797498,-113.09306,ID,West,
83245,42.795065,-112.23601,ID,West,
83246,42.609094,-112.026692,ID,West,
83250,42.643759,-112.195942,ID,West,
83251,43.910261,-113.627235,ID,West,
83252,42.159016,-112.28972,ID,West,
83253,44.577861,-113.809881,ID,West,
83254,42.31586,-111.295308,ID,West,
83255,43.86916,-113.078054,ID,West,
83256,43.224524,-112.44283,ID,West,
83261,42.229162,-111.407694,ID,West,
83262,43.14855,-112.629588,ID,West,
83263,42.189638,-111.79376,ID,West,
83271,42.521281,-112.846469,ID,West,
83272,42.077452,-111.314009,ID,West,
83274,43.379837,-112.12474,ID,West,
83276,42.702141,-111.569814,ID,West,
83277,43.062037,-112.663946,ID,West,
83278,44.330002,-114.863022,ID,West,
83281,42.325765,-111.997695,ID,West,
83283,42.387191,-111.717415,ID,West,
83285,42.951741,-111.173683,ID,West,
83286,42.033727,-112.014264,ID,West,
83287,42.019022,-111.423286,ID,West,
83301,42.562583,-114.461375,ID,West,
83302,42.208715,-114.593476,ID,West,
83303,42.560847,-114.464815,ID,West,
83311,42.391988,-113.548093,ID,West,
83312,42.307961,-113.320572,ID,West,
83313,43.414624,-114.19899,ID,West,
83314,42.895607,-114.926147,ID,West,
83316,42.604315,-114.762452,ID,West,
83318,42.528311,-113.790822,ID,West,
83320,43.348448,-113.907821,ID,West,
83321,42.522145,-114.871179,ID,West,
83322,43.322434,-114.99876,ID,West,
83323,42.518218,-113.627087,ID,West,
83324,42.912101,-114.269345,ID,West,
83325,42.60298,-114.22109,ID,West,
83327,43.487841,-114.769284,ID,West,
83328,42.577182,-114.604958,ID,West,
83330,42.937777,-114.71703,ID,West,
83332,42.822866,-114.883889,ID,West,
83333,43.520227,-114.306418,ID,West,
83334,42.515005,-114.303296,ID,West,
83335,42.589603,-114.08473,ID,West,
83336,42.562718,-113.763959,ID,West,
83337,43.301826,-115.050884,ID,West,
83338,42.709237,-114.464322,ID,West,
83340,43.664546,-114.368504,ID,West,
83341,42.542008,-114.362786,ID,West,
83342,42.305271,-113.370505,ID,West,
83343,42.785736,-113.63038,ID,West,
83344,42.493358,-114.161857,ID,West,
83346,42.232523,-113.870715,ID,West,
83347,42.617107,-113.751518,ID,West,
83348,43.301478,-114.09516,ID,West,
83349,43.054018,-114.149995,ID,West,
83350,42.624299,-113.674561,ID,West,
83352,42.939059,-114.405702,ID,West,
83353,43.727645,-114.26493,ID,West,
83354,43.726589,-114.262377,ID,West,
83355,42.760933,-114.702018,ID,West,
83401,43.509464,-111.975481,ID,West,
83402,43.496857,-112.113288,ID,West,
83403,43.479402,-111.982911,ID,West,
83404,43.47462,-112.012784,ID,West,
83405,43.489274,-112.11022,ID,West,
83406,43.45105,-111.965181,ID,West,
83414,43.73645,-111.221892,WY,West,
83415,43.491978,-112.033059,ID,West,
83420,44.084863,-111.437755,ID,West,
83421,43.999806,-111.568989,ID,West,
83422,43.734162,-111.221574,ID,West,
83423,44.179107,-112.228646,ID,West,
83424,43.888177,-111.176883,ID,West,
83425,43.906168,-112.144117,ID,West,
83427,43.457371,-111.868061,ID,West,
83428,43.410639,-111.291199,ID,West,
83429,44.459589,-111.345873,ID,West,
83431,43.695725,-112.011916,ID,West,
83433,44.286879,-111.527823,ID,West,
83434,43.722596,-111.991921,ID,West,
83435,43.872249,-112.543616,ID,West,
83436,43.860779,-111.515462,ID,West,
83438,43.96029,-111.763921,ID,West,
83440,43.831739,-111.783266,ID,West,
83441,43.762902,-111.609618,ID,West,
83442,43.672028,-111.904116,ID,West,
83443,43.595448,-111.660076,ID,West,
83444,43.733673,-112.12703,ID,West,
83445,43.974201,-111.678617,ID,West,
83446,44.352939,-112.002532,ID,West,
83447,44.028568,-111.29623,ID,West,
83448,43.874217,-111.734555,ID,West,
83449,43.435853,-111.293388,ID,West,
83450,43.810481,-112.444767,ID,West,
83451,43.905534,-111.657469,ID,West,
83452,43.7987,-111.181167,ID,West,
83454,43.588504,-111.962864,ID,West,
83455,43.606526,-111.128907,ID,West,
83460,43.818343,-111.782192,ID,West,
83462,45.269758,-113.845022,ID,West,
83463,45.518343,-113.983536,ID,West,
83464,44.601224,-113.355918,ID,West,
83465,44.84993,-113.617058,ID,West,
83466,45.379133,-113.867936,ID,West,
83467,45.172897,-113.898929,ID,West,
83468,44.960904,-113.641348,ID,West,
83469,45.107842,-114.43407,ID,West,
83501,46.388958,-116.986393,ID,West,
83520,46.57773,-116.251715,ID,West,
83522,46.023442,-116.268584,ID,West,
83523,46.243004,-116.47091,ID,West,
83524,46.353838,-116.634758,ID,West,
83525,45.804518,-115.421287,ID,West,
83526,46.127853,-116.420041,ID,West,
83530,45.929393,-116.118593,ID,West,
83531,45.926329,-116.125155,ID,West,
83533,46.11931,-116.280014,ID,West,
83535,46.573013,-116.748611,ID,West,
83536,46.225754,-116.027528,ID,West,
83537,46.643793,-116.541608,ID,West,
83539,46.135703,-115.968085,ID,West,
83540,46.404644,-116.807243,ID,West,
83541,46.530058,-116.400502,ID,West,
83542,45.535466,-116.317589,ID,West,
83543,46.219251,-116.248211,ID,West,
83544,46.481699,-116.216859,ID,West,
83545,46.471981,-116.419698,ID,West,
83546,46.493381,-115.810359,ID,West,
83547,45.283647,-116.35123,ID,West,
83548,46.320906,-116.541593,ID,West,
83549,45.367969,-116.395099,ID,West,
83552,46.120893,-115.974113,ID,West,
83553,46.380448,-115.947701,ID,West,
83554,45.750001,-116.206388,ID,West,
83555,46.242252,-116.607936,ID,West,
83601,43.837386,-115.282367,ID,West,
83602,44.172548,-116.028276,ID,West,
83604,42.681724,-115.929733,ID,West,
83605,43.658798,-116.716481,ID,West,
83606,43.717644,-116.742415,ID,West,
83607,43.662016,-116.685127,ID,West,
83610,44.581764,-116.658632,ID,West,
83611,44.762988,-115.691876,ID,West,
83612,44.695761,-116.461989,ID,West,
83615,44.710118,-116.095636,ID,West,
83616,43.711993,-116.374414,ID,West,
83617,43.889541,-116.526368,ID,West,
83619,43.995655,-116.909525,ID,West,
83622,44.081386,-115.474611,ID,West,
83623,42.950143,-115.297354,ID,West,
83624,42.9853,-116.088493,ID,West,
83626,43.669826,-116.818546,ID,West,
83627,42.977016,-115.564362,ID,West,
83628,43.604314,-116.911816,ID,West,
83629,43.928831,-116.292814,ID,West,
83630,43.594852,-116.781421,ID,West,
83631,43.869698,-115.774376,ID,West,
83632,44.530683,-116.347764,ID,West,
83633,42.859902,-115.243209,ID,West,
83634,43.477369,-116.392,ID,West,
83635,44.830848,-116.084974,ID,West,
83636,43.89831,-116.648901,ID,West,
83637,44.140322,-115.552484,ID,West,
83638,44.914318,-116.098389,ID,West,
83639,43.516707,-116.778404,ID,West,
83641,43.380775,-116.549761,ID,West,
83642,43.609109,-116.398114,ID,West,
83643,44.668855,-116.379583,ID,West,
83644,43.722252,-116.60359,ID,West,
83645,44.389678,-116.611081,ID,West,
83647,43.135272,-115.695364,ID,West,
83648,43.059898,-115.854735,ID,West,
83650,42.991403,-116.707478,ID,West,
83651,43.582086,-116.590913,ID,West,
83652,43.70733,-116.621299,ID,West,
83653,43.63473,-116.498083,ID,West,
83654,44.993512,-116.292076,ID,West,
83655,43.958901,-116.807565,ID,West,
83656,43.729743,-116.802904,ID,West,
83657,44.250761,-116.298415,ID,West,
83660,43.774723,-116.935468,ID,West,
83661,44.075448,-116.901792,ID,West,
83666,43.939898,-115.943131,ID,West,
83669,43.703271,-116.488941,ID,West,
83670,43.996035,-116.323667,ID,West,
83671,45.264266,-115.675808,ID,West,
83672,44.257765,-116.949175,ID,West,
83676,43.655554,-116.906886,ID,West,
83677,45.043964,-115.369443,ID,West,
83680,43.607726,-116.400726,ID,West,
83686,43.533311,-116.574597,ID,West,
83687,43.595223,-116.536483,ID,West,
83701,43.62234,-116.322069,ID,West,
83702,43.628437,-116.207449,ID,West,
83703,43.627724,-116.263707,ID,West,
83704,43.630174,-116.297422,ID,West,
83705,43.580123,-116.219041,ID,West,
83706,43.590476,-116.189842,ID,West,
83707,43.65938,-116.166616,ID,West,
83708,43.610841,-116.213183,ID,West,
83709,43.574795,-116.289166,ID,West,
83711,43.653226,-116.281124,ID,West,
83712,43.59907,-116.162434,ID,West,
83713,43.637663,-116.304201,ID,West,
83714,43.637224,-116.261403,ID,West,
83715,43.560976,-116.218248,ID,West,
83716,43.531746,-116.1402,ID,West,
83717,43.610151,-116.203847,ID,West,
83719,43.546011,-116.286598,ID,West,
83720,43.613494,-116.216151,ID,West,
83721,43.620517,-116.208073,ID,West,
83722,43.614327,-116.216254,ID,West,
83724,43.618309,-116.195538,ID,West,
83725,43.605516,-116.19918,ID,West,
83726,43.435557,-116.004295,ID,West,
83727,43.613574,-116.201932,ID,West,
83728,43.618134,-116.202744,ID,West,
83729,43.605939,-116.193296,ID,West,
83730,43.615665,-116.206337,ID,West,
83731,43.746358,-116.203781,ID,West,
83732,43.546838,-116.288502,ID,West,
83733,43.612019,-116.215541,ID,West,
83735,43.610738,-116.199409,ID,West,
83756,43.611127,-116.215521,ID,West,
83757,43.664123,-116.168387,ID,West,
83799,43.613913,-116.200919,ID,West,
83801,47.936824,-116.675482,ID,West,
83802,47.223188,-115.81591,ID,West,
83803,47.98478,-116.564588,ID,West,
83804,48.013661,-116.955335,ID,West,
83805,48.698029,-116.318139,ID,West,
83806,46.863681,-116.391792,ID,West,
83808,47.255334,-116.212663,ID,West,
83809,48.048759,-116.573371,ID,West,
83810,47.555831,-116.439179,ID,West,
83811,48.147478,-116.17828,ID,West,
83812,47.0416,-116.2591,ID,West,
83813,48.114657,-116.651538,ID,West,
83814,47.687824,-116.779638,ID,West,
83815,47.725192,-116.786915,ID,West,
83816,47.66727,-116.779061,ID,West,
83821,48.498602,-116.837884,ID,West,
83822,48.182406,-117.033951,ID,West,
83823,46.805542,-116.542561,ID,West,
83824,47.145012,-116.916574,ID,West,
83825,48.252165,-116.600833,ID,West,
83826,48.991329,-116.179173,ID,West,
83827,46.779323,-116.178085,ID,West,
83830,47.120761,-116.366132,ID,West,
83832,46.556134,-116.943048,ID,West,
83833,47.452307,-116.775887,ID,West,
83834,46.943273,-116.583704,ID,West,
83835,47.776553,-116.762499,ID,West,
83836,48.241015,-116.292794,ID,West,
83837,47.536604,-116.118077,ID,West,
83839,47.561513,-116.291568,ID,West,
83840,48.335304,-116.470007,ID,West,
83841,48.186274,-116.904565,ID,West,
83842,47.437822,-116.535665,ID,West,
83843,46.728363,-116.968109,ID,West,
83844,46.730287,-116.996847,ID,West,
83845,48.698926,-116.305595,ID,West,
83846,47.469843,-115.796934,ID,West,
83847,48.694387,-116.303452,ID,West,
83848,48.663925,-116.94818,ID,West,
83849,47.507229,-115.998526,ID,West,
83850,47.538336,-116.235291,ID,West,
83851,47.341163,-116.878709,ID,West,
83852,48.305269,-116.523954,ID,West,
83853,48.976571,-116.478266,ID,West,
83854,47.71787,-116.945643,ID,West,
83855,47.011509,-116.928485,ID,West,
83856,48.186078,-116.913115,ID,West,
83857,46.911973,-116.812875,ID,West,
83858,47.818373,-116.876531,ID,West,
83860,48.199188,-116.56978,ID,West,
83861,47.316709,-116.572684,ID,West,
83864,48.299419,-116.535216,ID,West,
83865,48.399606,-116.537553,ID,West,
83866,47.240469,-116.548417,ID,West,
83867,47.495375,-115.955531,ID,West,
83868,47.544033,-116.181812,ID,West,
83869,47.968207,-116.854846,ID,West,
83870,47.183819,-116.871974,ID,West,
83871,46.740363,-116.768003,ID,West,
83872,46.861727,-116.975585,ID,West,
83873,47.468241,-115.930479,ID,West,
83874,47.623381,-115.857511,ID,West,
83876,47.446445,-116.913723,ID,West,
83877,47.714861,-116.945541,ID,West,
83888,48.275806,-116.550487,ID,West,
84001,40.398937,-110.465521,UT,West,
84002,40.462397,-110.4669,UT,West,
84003,40.384654,-111.791673,UT,West,
84004,40.456346,-111.76973,UT,West,
84006,40.535375,-112.135202,UT,West,
84007,40.336272,-110.33241,UT,West,
84008,40.455195,-109.537035,UT,West,
84010,40.869943,-111.829411,UT,West,
84011,40.875659,-111.865622,UT,West,
84013,40.32279,-112.052146,UT,West,
84014,40.924885,-111.877285,UT,West,
84015,41.124554,-112.071812,UT,West,
84016,41.104372,-112.020693,UT,West,
84017,40.876577,-111.391827,UT,West,
84018,41.098081,-111.501214,UT,West,
84020,40.51108,-111.870014,UT,West,
84021,40.1697,-110.398451,UT,West,
84022,40.240325,-112.726932,UT,West,
84023,40.932867,-109.392096,UT,West,
84024,40.9676,-111.421819,UT,West,
84025,40.983682,-111.870619,UT,West,
84026,40.294221,-109.839602,UT,West,
84027,40.210774,-110.839417,UT,West,
84028,41.914447,-111.400556,UT,West,
84029,40.604525,-112.45618,UT,West,
84030,40.302267,-109.82022,UT,West,
84031,40.436388,-110.826187,UT,West,
84032,40.50589,-111.401291,UT,West,
84033,41.020988,-111.501774,UT,West,
84034,40.037817,-113.985828,UT,West,
84035,40.382255,-109.314471,UT,West,
84036,40.645602,-111.284311,UT,West,
84037,41.023304,-111.948191,UT,West,
84038,41.847331,-111.346321,UT,West,
84039,40.384027,-109.797883,UT,West,
84040,41.075677,-111.891767,UT,West,
84041,41.059983,-112.008085,UT,West,
84042,40.344492,-111.730542,UT,West,
84043,40.39361,-111.846309,UT,West,
84044,40.66949,-112.140714,UT,West,
84046,40.992285,-109.715572,UT,West,
84047,40.616513,-111.879899,UT,West,
84049,40.521857,-111.468543,UT,West,
84050,41.060864,-111.718448,UT,West,
84051,40.178023,-110.748097,UT,West,
84052,40.197437,-110.058695,UT,West,
84053,40.512629,-110.096294,UT,West,
84054,40.837299,-111.919323,UT,West,
84055,40.711397,-111.292326,UT,West,
84056,41.120889,-111.982055,UT,West,
84057,40.31514,-111.69587,UT,West,
84058,40.281391,-111.69842,UT,West,
84059,40.319582,-111.722564,UT,West,
84060,40.697533,-111.526589,UT,West,
84061,40.714412,-111.334069,UT,West,
84062,40.364458,-111.726322,UT,West,
84063,40.211092,-109.729363,UT,West,
84064,41.696212,-111.151274,UT,West,
84065,40.503142,-112.009227,UT,West,
84066,40.298824,-109.998125,UT,West,
84067,41.16996,-112.046185,UT,West,
84068,40.671636,-111.50012,UT,West,
84069,40.346188,-112.454949,UT,West,
84070,40.571551,-111.884711,UT,West,
84071,40.449676,-112.359074,UT,West,
84072,40.374733,-110.677193,UT,West,
84073,40.174992,-110.393823,UT,West,
84074,40.559169,-112.297226,UT,West,
84075,41.082208,-112.075504,UT,West,
84076,40.46681,-109.813447,UT,West,
84078,40.47432,-109.570104,UT,West,
84079,40.451292,-109.536992,UT,West,
84080,40.036117,-112.388825,UT,West,
84082,40.374397,-111.402007,UT,West,
84083,40.7381,-114.021398,UT,West,
84084,40.618542,-111.967531,UT,West,
84085,40.486689,-109.917677,UT,West,
84086,41.490256,-111.16008,UT,West,
84087,40.884658,-111.929953,UT,West,
84088,40.59673,-112.001045,UT,West,
84089,41.11073,-112.024956,UT,West,
84090,40.572386,-111.852583,UT,West,
84091,40.584648,-111.821231,UT,West,
84092,40.563346,-111.827048,UT,West,
84093,40.590896,-111.828061,UT,West,
84094,40.563547,-111.859471,UT,West,
84095,40.555867,-111.975896,UT,West,
84097,40.306409,-111.675292,UT,West,
84098,40.65751,-111.495033,UT,West,
84101,40.756416,-111.89907,UT,West,
84102,40.758805,-111.865417,UT,West,
84103,40.783965,-111.876047,UT,West,
84104,40.74985,-111.934638,UT,West,
84105,40.734214,-111.856179,UT,West,
84106,40.702966,-111.856027,UT,West,
84107,40.65846,-111.881914,UT,West,
84108,40.738359,-111.812479,UT,West,
84109,40.701306,-111.815899,UT,West,
84110,40.756105,-111.897245,UT,West,
84111,40.75346,-111.879217,UT,West,
84112,40.763779,-111.838359,UT,West,
84113,40.775548,-111.831028,UT,West,
84114,40.775628,-111.891834,UT,West,
84115,40.713441,-111.889049,UT,West,
84116,40.785043,-111.930074,UT,West,
84117,40.665128,-111.835513,UT,West,
84118,40.654603,-111.984034,UT,West,
84119,40.692079,-111.947832,UT,West,
84120,40.687664,-112.009081,UT,West,
84121,40.622101,-111.82424,UT,West,
84122,40.798588,-111.960684,UT,West,
84123,40.659098,-111.923072,UT,West,
84124,40.685813,-111.829118,UT,West,
84125,40.701548,-111.94591,UT,West,
84126,40.700114,-111.948523,UT,West,
84127,40.700486,-111.945715,UT,West,
84128,40.704442,-112.04452,UT,West,
84130,40.70077,-111.94711,UT,West,
84131,40.700156,-111.944519,UT,West,
84132,40.765465,-111.840905,UT,West,
84133,40.770852,-111.892118,UT,West,
84134,40.774204,-111.94634,UT,West,
84136,40.767474,-111.887633,UT,West,
84138,40.752433,-111.880834,UT,West,
84139,40.768936,-111.887445,UT,West,
84141,40.668129,-111.861408,UT,West,
84143,40.779354,-111.880031,UT,West,
84144,40.756945,-111.899219,UT,West,
84145,40.754454,-111.897732,UT,West,
84147,40.758841,-111.883105,UT,West,
84148,40.755635,-111.835281,UT,West,
84150,40.772019,-111.889801,UT,West,
84151,40.787872,-111.938789,UT,West,
84152,40.725327,-111.859692,UT,West,
84153,40.775839,-111.930592,UT,West,
84157,40.660687,-111.884858,UT,West,
84158,40.739667,-111.817677,UT,West,
84165,40.714872,-111.892415,UT,West,
84170,40.701243,-112.010773,UT,West,
84171,40.620584,-111.806052,UT,West,
84180,40.767274,-111.898078,UT,West,
84184,40.679483,-111.954813,UT,West,
84189,40.764906,-111.886965,UT,West,
84190,40.725005,-111.886915,UT,West,
84199,40.725101,-111.939531,UT,West,
84201,41.244252,-112.000722,UT,West,
84244,41.260364,-111.970792,UT,West,
84301,41.59487,-112.127635,UT,West,
84302,41.517929,-112.020134,UT,West,
84304,41.832974,-112.00203,UT,West,
84305,41.919228,-112.037397,UT,West,
84306,41.787743,-112.07273,UT,West,
84307,41.424367,-112.295387,UT,West,
84308,41.967723,-112.004942,UT,West,
84309,41.707724,-112.092685,UT,West,
84310,41.338807,-111.865237,UT,West,
84311,41.812797,-112.121505,UT,West,
84312,41.746854,-112.149193,UT,West,
84313,41.44169,-113.769269,UT,West,
84314,41.641228,-112.090819,UT,West,
84315,41.175545,-112.119339,UT,West,
84316,41.78334,-112.429895,UT,West,
84317,41.287874,-111.684215,UT,West,
84318,41.798642,-111.816026,UT,West,
84319,41.632165,-111.835497,UT,West,
84320,41.969466,-111.831572,UT,West,
84321,41.734556,-111.820231,UT,West,
84322,41.746323,-111.810684,UT,West,
84323,41.684762,-111.649874,UT,West,
84324,41.494534,-111.938697,UT,West,
84325,41.702529,-111.974572,UT,West,
84326,41.683925,-111.820524,UT,West,
84327,41.863903,-111.989872,UT,West,
84328,41.55847,-111.834443,UT,West,
84329,41.505247,-113.250229,UT,West,
84330,41.909014,-112.15714,UT,West,
84331,41.975569,-112.19116,UT,West,
84332,41.699994,-111.806147,UT,West,
84333,41.920704,-111.806595,UT,West,
84334,41.785486,-112.132417,UT,West,
84335,41.834869,-111.848963,UT,West,
84336,41.839382,-112.595114,UT,West,
84337,41.700999,-112.219491,UT,West,
84338,41.929311,-111.93273,UT,West,
84339,41.661167,-111.940655,UT,West,
84340,41.403126,-112.0361,UT,West,
84341,41.781188,-111.822443,UT,West,
84401,41.2198,-112.016418,UT,West,
84402,41.223691,-112.021721,UT,West,
84403,41.177195,-111.915605,UT,West,
84404,41.287868,-112.090497,UT,West,
84405,41.143863,-111.949024,UT,West,
84407,41.243163,-111.967258,UT,West,
84408,41.188154,-111.942473,UT,West,
84409,41.189279,-111.946572,UT,West,
84412,41.300877,-111.946406,UT,West,
84414,41.316806,-111.956407,UT,West,
84415,41.222904,-111.971747,UT,West,
84501,39.595644,-110.803767,UT,West,
84510,37.210842,-109.289967,UT,West,
84511,37.644259,-109.463425,UT,West,
84512,37.280282,-109.568737,UT,West,
84513,39.215189,-111.028483,UT,West,
84515,38.973058,-109.317915,UT,West,
84516,39.134526,-111.09758,UT,West,
84518,39.34786,-110.850481,UT,West,
84520,39.543972,-110.414477,UT,West,
84521,39.392279,-110.818565,UT,West,
84522,38.920269,-111.251922,UT,West,
84523,39.089869,-111.126484,UT,West,
84525,39.000232,-110.160774,UT,West,
84526,39.679255,-110.852494,UT,West,
84527,39.482315,-111.013019,UT,West,
84528,39.339943,-110.967206,UT,West,
84529,39.689784,-110.807257,UT,West,
84530,38.311013,-109.255668,UT,West,
84531,37.090427,-109.963375,UT,West,
84532,38.554444,-109.52434,UT,West,
84533,37.66867,-110.698851,UT,West,
84534,37.258327,-109.313639,UT,West,
84535,37.869249,-109.348501,UT,West,
84536,37.154424,-110.741712,UT,West,
84537,39.232973,-111.055146,UT,West,
84539,39.549386,-110.388166,UT,West,
84540,39.035892,-109.696213,UT,West,
84542,39.551983,-110.731494,UT,West,
84601,40.221703,-111.692438,UT,West,
84602,40.226908,-111.6914,UT,West,
84603,40.225947,-111.699351,UT,West,
84604,40.264063,-111.623041,UT,West,
84605,40.226387,-111.677308,UT,West,
84606,40.215754,-111.634446,UT,West,
84620,38.92788,-111.919505,UT,West,
84621,39.118389,-111.773799,UT,West,
84622,39.121114,-111.818428,UT,West,
84623,39.475304,-111.561202,UT,West,
84624,39.362915,-112.574399,UT,West,
84626,40.162382,-112.031361,UT,West,
84627,39.324313,-111.614299,UT,West,
84628,39.95345,-112.113013,UT,West,
84629,39.657109,-111.433664,UT,West,
84630,39.220217,-111.869307,UT,West,
84631,38.901194,-112.632166,UT,West,
84632,39.536945,-111.680191,UT,West,
84633,39.95429,-111.903284,UT,West,
84634,39.143543,-111.841228,UT,West,
84635,39.226868,-112.833071,UT,West,
84636,39.1041,-112.269847,UT,West,
84637,38.804613,-112.437798,UT,West,
84638,39.525274,-112.286779,UT,West,
84639,39.554285,-111.859135,UT,West,
84640,39.521782,-112.369499,UT,West,
84642,39.266611,-111.63816,UT,West,
84643,39.113088,-111.702993,UT,West,
84644,38.888096,-112.406351,UT,West,
84645,39.819573,-111.852966,UT,West,
84646,39.526809,-111.58542,UT,West,
84647,39.55449,-111.491057,UT,West,
84648,39.710909,-111.844866,UT,West,
84649,39.376918,-112.335547,UT,West,
84650,39.293479,-112.629248,UT,West,
84651,40.026844,-111.705036,UT,West,
84652,39.005668,-111.86905,UT,West,
84653,40.03233,-111.658857,UT,West,
84654,38.951768,-111.860719,UT,West,
84655,40.013128,-111.769999,UT,West,
84656,39.252203,-112.101774,UT,West,
84657,38.840732,-111.97086,UT,West,
84660,40.099913,-111.651125,UT,West,
84662,39.483558,-111.494443,UT,West,
84663,40.162967,-111.60305,UT,West,
84664,40.137545,-111.574793,UT,West,
84665,39.197144,-111.682371,UT,West,
84667,39.487834,-111.634109,UT,West,
84701,38.769561,-112.070383,UT,West,
84710,37.475471,-112.586334,UT,West,
84711,38.707368,-112.062387,UT,West,
84712,37.939733,-112.138116,UT,West,
84713,38.298252,-112.716345,UT,West,
84714,37.703796,-113.652604,UT,West,
84715,38.350142,-111.554345,UT,West,
84716,37.831807,-111.204558,UT,West,
84717,37.621636,-112.108177,UT,West,
84718,37.564981,-112.057416,UT,West,
84719,37.698178,-112.849139,UT,West,
84720,37.713174,-113.085548,UT,West,
84721,37.662085,-113.196253,UT,West,
84722,37.403728,-113.560056,UT,West,
84723,38.171505,-112.272478,UT,West,
84724,38.674418,-112.146821,UT,West,
84725,37.573577,-113.71608,UT,West,
84726,37.764744,-111.592375,UT,West,
84728,39.062388,-113.410718,UT,West,
84729,37.316984,-112.593213,UT,West,
84730,38.763372,-111.973567,UT,West,
84731,38.265985,-112.729199,UT,West,
84732,38.288642,-112.066087,UT,West,
84733,37.284384,-113.758335,UT,West,
84734,38.322787,-110.693233,UT,West,
84735,37.65176,-112.432889,UT,West,
84736,37.561268,-111.995387,UT,West,
